CPT,Total_Amount,Probability
J3010,195.49,0.006144393241167435
J3010,1609.6,0.0030721966205837174
J3010,419.0,0.007680491551459293
J3010,3191.07,0.0015360983102918587
J3010,188.3,0.006144393241167435
J3010,413.42,0.004608294930875576
J3010,924.88,0.006144393241167435
J3010,551.3,0.004608294930875576
J3010,1129.35,0.004608294930875576
J3010,1209.36,0.009216589861751152
J3010,767.72,0.0015360983102918587
J3010,2002.14,0.006144393241167435
J3010,40.2,0.006144393241167435
J3010,45.2,0.006144393241167435
J3010,322.03,0.004608294930875576
J3010,86.55,0.007680491551459293
J3010,2554.93,0.0030721966205837174
J3010,1165.74,0.007680491551459293
J3010,4.42,0.0015360983102918587
J3010,837.44,0.009216589861751152
J3010,659.87,0.004608294930875576
J3010,643.98,0.006144393241167435
J3010,2203.34,0.004608294930875576
J3010,4322.04,0.006144393241167435
J3010,324.19,0.0030721966205837174
J3010,100.0,0.004608294930875576
J3010,2087.6,0.004608294930875576
J3010,293.26,0.0015360983102918587
J3010,1454.53,0.006144393241167435
J3010,2184.08,0.004608294930875576
J3010,1577.5,0.007680491551459293
J3010,1454.2,0.006144393241167435
J3010,378.34,0.0015360983102918587
J3010,0.39,0.0015360983102918587
J3010,2090.6,0.0030721966205837174
J3010,3383.82,0.0015360983102918587
J3010,443.85,0.0015360983102918587
J3010,1436.59,0.006144393241167435
J3010,2266.47,0.0030721966205837174
J3010,984.92,0.004608294930875576
J3010,1566.99,0.0015360983102918587
J3010,1353.17,0.0015360983102918587
J3010,292.96,0.007680491551459293
J3010,362.51,0.0030721966205837174
J3010,116.07,0.006144393241167435
J3010,1980.63,0.0030721966205837174
J3010,210.01,0.006144393241167435
J3010,151.12,0.006144393241167435
J3010,2289.59,0.004608294930875576
J3010,238.25,0.007680491551459293
J3010,706.05,0.006144393241167435
J3010,292.57,0.007680491551459293
20680LT,90.4,1.0
91110,0.0,0.8181818181818182
91110,169.42,0.18181818181818182
233500,0.0,1.0
9711059,31.05,0.08333333333333333
9711059,9.03,0.16666666666666666
9711059,89.19,0.08333333333333333
9711059,13.39,0.4166666666666667
9711059,9.52,0.08333333333333333
9711059,24.74,0.08333333333333333
9711059,96.14,0.08333333333333333
99464,0.0,0.8888888888888888
99464,12.23,0.1111111111111111
99460,82.16,0.034482758620689655
99460,23.49,0.10344827586206896
99460,0.0,0.5862068965517241
99460,428.0,0.1724137931034483
99460,12.23,0.10344827586206896
99462,0.0,0.6
99462,10.71,0.075
99462,428.0,0.25
99462,10.29,0.075
A5500,0.0,0.6190476190476191
A5500,145.58,0.09523809523809523
A5500,8.4,0.2857142857142857
9921425Rx,6.27,0.1724137931034483
9921425Rx,54.67,0.1724137931034483
9921425Rx,37.19,0.034482758620689655
9921425Rx,0.0,0.6206896551724138
99469,0.0,1.0
99468,0.0,1.0
99291Rx,99.99,1.0
86695Rx,0.0,1.0
J7308Rx,0.0,0.8181818181818182
J7308Rx,209.21,0.18181818181818182
02950,0.0,0.5
02950,69.2,0.25
02950,284.4,0.25
Y6340,0.0,1.0
Y1800,1.0,1.0
51728,80.6,0.2
51728,0.0,0.8
502300,0.0,1.0
E0601RRx,0.0,1.0
29520,0.0,1.0
L1250,0.0,1.0
86738,6.55,0.0784313725490196
86738,123.8,0.0784313725490196
86738,0.0,0.39215686274509803
86738,145.51,0.09803921568627451
86738,1558.3,0.0392156862745098
86738,113.11,0.0784313725490196
86738,990.62,0.09803921568627451
86738,321.45,0.0392156862745098
86738,79.42,0.0784313725490196
86738,5.28,0.0196078431372549
82523Rx,0.0,0.8
82523Rx,170.68,0.2
D9952,1928.0,1.0
87449,0.0,0.7777777777777778
87449,662.44,0.07407407407407407
87449,478.5,0.14814814814814814
8699,0.0,1.0
82120,0.0,1.0
Y3400,0.0,1.0
K0108,0.0,1.0
89060Rx,15.38,0.043478260869565216
89060Rx,0.0,0.782608695652174
89060Rx,17.39,0.043478260869565216
89060Rx,0.37,0.08695652173913043
89060Rx,466.34,0.043478260869565216
92133,53.14,0.01201923076923077
92133,38.52,0.01201923076923077
92133,347.64,0.004807692307692308
92133,0.0,0.5841346153846154
92133,34.2,0.009615384615384616
92133,191.73,0.007211538461538462
92133,206.2,0.002403846153846154
92133,21.49,0.004807692307692308
92133,20.78,0.002403846153846154
92133,53.45,0.009615384615384616
92133,137.65,0.009615384615384616
92133,116.88,0.002403846153846154
92133,28.59,0.002403846153846154
92133,17.53,0.009615384615384616
92133,245.38,0.009615384615384616
92133,324.28,0.004807692307692308
92133,13.56,0.009615384615384616
92133,26.2,0.004807692307692308
92133,44.02,0.002403846153846154
92133,28.05,0.002403846153846154
92133,233.59,0.002403846153846154
92133,209.14,0.004807692307692308
92133,8.6,0.002403846153846154
92133,145.97,0.004807692307692308
92133,125.69,0.002403846153846154
92133,147.23,0.004807692307692308
92133,53.47,0.007211538461538462
92133,22.37,0.009615384615384616
92133,297.57,0.009615384615384616
92133,186.66,0.004807692307692308
92133,334.9,0.009615384615384616
92133,50.04,0.007211538461538462
92133,290.0,0.004807692307692308
92133,151.75,0.002403846153846154
92133,242.3,0.002403846153846154
92133,184.55,0.004807692307692308
92133,44.38,0.004807692307692308
92133,44.13,0.002403846153846154
92133,554.88,0.002403846153846154
92133,161.8,0.002403846153846154
92133,42.81,0.009615384615384616
92133,206.56,0.004807692307692308
92133,22.84,0.004807692307692308
92133,290.47,0.004807692307692308
92133,341.14,0.004807692307692308
92133,331.29,0.009615384615384616
92133,223.13,0.009615384615384616
92133,4.28,0.007211538461538462
92133,80.92,0.01201923076923077
92133,254.7,0.002403846153846154
92133,9.64,0.01201923076923077
92133,4.68,0.002403846153846154
92133,35.15,0.002403846153846154
92133,63.69,0.004807692307692308
92133,46.67,0.007211538461538462
92133,131.0,0.009615384615384616
92133,24.8,0.007211538461538462
92133,19.98,0.007211538461538462
92133,307.93,0.009615384615384616
92133,136.69,0.01201923076923077
92133,70.95,0.004807692307692308
92133,83.52,0.004807692307692308
92133,50.09,0.009615384615384616
92133,17.21,0.007211538461538462
92133,224.81,0.004807692307692308
92133,27.19,0.002403846153846154
92133,93.59,0.004807692307692308
92133,42.56,0.002403846153846154
92133,34.85,0.002403846153846154
92133,360.5,0.009615384615384616
26756,667.81,0.5
26756,857.73,0.5
92136,22.42,0.024390243902439025
92136,124.01,0.036585365853658534
92136,9.43,0.024390243902439025
92136,30.69,0.024390243902439025
92136,149.75,0.04878048780487805
92136,0.0,0.5975609756097561
92136,40.0,0.024390243902439025
92136,70.0,0.04878048780487805
92136,84.8,0.024390243902439025
92136,197.24,0.036585365853658534
92136,231.71,0.036585365853658534
92136,10.41,0.024390243902439025
92136,234.83,0.024390243902439025
92136,221.0,0.024390243902439025
26750,0.0,0.8
26750,335.96,0.2
84432Rx,0.0,0.7058823529411765
84432Rx,32.17,0.29411764705882354
92135,0.0,1.0
0295T,407.0,1.0
70553Rx,3.46,0.01282051282051282
70553Rx,3.87,0.01282051282051282
70553Rx,3.82,0.01282051282051282
70553Rx,0.0,0.8076923076923077
70553Rx,12.46,0.01282051282051282
70553Rx,30.0,0.038461538461538464
70553Rx,9.04,0.02564102564102564
70553Rx,3.6,0.01282051282051282
70553Rx,6.3,0.02564102564102564
70553Rx,4.54,0.01282051282051282
70553Rx,5.89,0.00641025641025641
70553Rx,4.37,0.00641025641025641
70553Rx,6.29,0.01282051282051282
31070,0.0,1.0
11730Rx,65.07,0.024390243902439025
11730Rx,4.0,0.024390243902439025
11730Rx,0.0,0.8414634146341463
11730Rx,6.7,0.024390243902439025
11730Rx,4.66,0.024390243902439025
11730Rx,1.51,0.024390243902439025
11730Rx,-15.0,0.012195121951219513
11730Rx,60.0,0.024390243902439025
21320,0.0,1.0
95887Rx,0.0,1.0
88325,0.0,1.0
88321,0.0,0.9240506329113924
88321,38.32,0.006329113924050633
88321,86.5,0.02531645569620253
88321,168.0,0.006329113924050633
88321,114.8,0.03164556962025317
88321,223.83,0.006329113924050633
96360Rx,0.0,1.0
88329,0.0,0.8461538461538461
88329,4.93,0.15384615384615385
E1390,51.98,0.031055900621118012
E1390,350.0,0.003105590062111801
E1390,133.96,0.007763975155279503
E1390,27.9,0.007763975155279503
E1390,0.0,0.7701863354037267
E1390,126.95,0.003105590062111801
E1390,245.0,0.015527950310559006
E1390,89.38,0.012422360248447204
E1390,31.88,0.007763975155279503
E1390,81.84,0.003105590062111801
E1390,490.22,0.012422360248447204
E1390,129.98,0.03881987577639751
E1390,300.0,0.006211180124223602
E1390,259.96,0.015527950310559006
E1390,116.95,0.012422360248447204
E1390,139.5,0.015527950310559006
E1390,119.58,0.006211180124223602
E1390,100.0,0.009316770186335404
E1390,26.0,0.006211180124223602
E1390,2451.1,0.015527950310559006
9206059Rx,0.0,1.0
E1399,0.0,0.6756756756756757
E1399,37.11,0.009009009009009009
E1399,51.41,0.018018018018018018
E1399,178.01,0.2882882882882883
E1399,99.0,0.009009009009009009
673110,0.0,1.0
131010,0.0,1.0
A4209Rx,0.0,1.0
83921Rx,0.0,1.0
WA024,66.39,1.0
WA023,0.0,1.0
WA021,0.0,1.0
66984Rx,5.0,0.034482758620689655
66984Rx,1.2,0.034482758620689655
66984Rx,0.0,0.8275862068965517
66984Rx,75.46,0.034482758620689655
66984Rx,28.54,0.034482758620689655
66984Rx,2.4,0.034482758620689655
83735,37.19,0.0018796992481203006
83735,4729.19,0.002819548872180451
83735,251.51,0.004699248120300752
83735,0.0,0.7274436090225563
83735,7.38,0.0037593984962406013
83735,14.96,0.004699248120300752
83735,439.09,0.0037593984962406013
83735,10.46,0.0037593984962406013
83735,524.1,0.002819548872180451
83735,755.4,0.0037593984962406013
83735,101.94,0.0009398496240601503
83735,177.05,0.0018796992481203006
83735,289.6,0.0037593984962406013
83735,21.01,0.0037593984962406013
83735,13.6,0.004699248120300752
83735,78.5,0.0009398496240601503
83735,118.15,0.0037593984962406013
83735,2002.27,0.002819548872180451
83735,39.0,0.009398496240601503
83735,18.41,0.0018796992481203006
83735,39.58,0.004699248120300752
83735,81.23,0.0037593984962406013
83735,74.1,0.004699248120300752
83735,21.0,0.0009398496240601503
83735,43.57,0.004699248120300752
83735,5.7,0.0037593984962406013
83735,42.09,0.0037593984962406013
83735,16.97,0.002819548872180451
83735,100.17,0.004699248120300752
83735,314.55,0.002819548872180451
83735,56.99,0.0009398496240601503
83735,121.89,0.002819548872180451
83735,1.52,0.0018796992481203006
83735,230.25,0.004699248120300752
83735,506.05,0.004699248120300752
83735,388.29,0.002819548872180451
83735,106.54,0.0037593984962406013
83735,454.75,0.0037593984962406013
83735,112.22,0.005639097744360902
83735,213.69,0.0018796992481203006
83735,469.43,0.0037593984962406013
83735,5.28,0.002819548872180451
83735,205.44,0.004699248120300752
83735,1392.46,0.0009398496240601503
83735,74.16,0.0037593984962406013
83735,7.05,0.0009398496240601503
83735,3316.76,0.004699248120300752
83735,1432.99,0.002819548872180451
83735,101.22,0.0037593984962406013
83735,436.73,0.0037593984962406013
83735,469.9,0.0037593984962406013
83735,7.22,0.004699248120300752
83735,35.54,0.0018796992481203006
83735,84.43,0.0009398496240601503
83735,0.71,0.0018796992481203006
83735,115.19,0.0009398496240601503
83735,18.72,0.0018796992481203006
83735,259.95,0.007518796992481203
83735,13.34,0.0037593984962406013
83735,28.6,0.005639097744360902
83735,1516.38,0.002819548872180451
83735,131.0,0.0037593984962406013
83735,37.02,0.002819548872180451
83735,31.06,0.0037593984962406013
83735,344.94,0.0037593984962406013
83735,0.61,0.002819548872180451
83735,2.42,0.0037593984962406013
83735,16.21,0.004699248120300752
83735,344.93,0.0037593984962406013
83735,234.77,0.0009398496240601503
83735,46.22,0.002819548872180451
83735,38.15,0.0009398496240601503
83735,270.4,0.009398496240601503
83735,130.67,0.0037593984962406013
83735,31.0,0.0037593984962406013
83735,75.66,0.004699248120300752
83735,15.41,0.002819548872180451
83735,1424.09,0.005639097744360902
83735,84.72,0.0018796992481203006
83735,276.64,0.0009398496240601503
83735,954.76,0.002819548872180451
9330626,16.99,1.0
9924425,0.0,1.0
632680,0.0,1.0
72194Rx,0.0,1.0
L8030,0.0,1.0
82784,143.1,0.004819277108433735
82784,132.35,0.007228915662650603
82784,27.29,0.0024096385542168677
82784,244.46,0.004819277108433735
82784,7.35,0.0024096385542168677
82784,24.05,0.0024096385542168677
82784,0.0,0.5614457831325301
82784,7.52,0.0024096385542168677
82784,419.05,0.01927710843373494
82784,28.96,0.0024096385542168677
82784,6.46,0.007228915662650603
82784,14.8,0.014457831325301205
82784,18.51,0.00963855421686747
82784,41.06,0.004819277108433735
82784,28.99,0.004819277108433735
82784,27.87,0.00963855421686747
82784,51.4,0.0024096385542168677
82784,96.0,0.0024096385542168677
82784,209.45,0.0024096385542168677
82784,766.94,0.00963855421686747
82784,80.43,0.007228915662650603
82784,25.15,0.00963855421686747
82784,17.27,0.007228915662650603
82784,3.22,0.00963855421686747
82784,2264.2,0.007228915662650603
82784,44.0,0.00963855421686747
82784,76.98,0.00963855421686747
82784,112.22,0.014457831325301205
82784,219.29,0.0024096385542168677
82784,99.34,0.00963855421686747
82784,46.5,0.004819277108433735
82784,6.55,0.00963855421686747
82784,144.98,0.007228915662650603
82784,73.98,0.0024096385542168677
82784,42.84,0.00963855421686747
82784,207.66,0.012048192771084338
82784,26.25,0.0024096385542168677
82784,2255.28,0.00963855421686747
82784,3.4,0.004819277108433735
82784,329.07,0.014457831325301205
82784,4.68,0.00963855421686747
82784,25.04,0.00963855421686747
82784,113.88,0.004819277108433735
82784,28.14,0.00963855421686747
82784,700.83,0.004819277108433735
82784,12.08,0.00963855421686747
82784,130.7,0.012048192771084338
82784,6.89,0.00963855421686747
82784,375.35,0.014457831325301205
82784,62.0,0.004819277108433735
82784,2.61,0.0024096385542168677
82784,61.0,0.0024096385542168677
82784,6.23,0.012048192771084338
82784,59.89,0.004819277108433735
82784,546.94,0.024096385542168676
82784,43.02,0.012048192771084338
82784,37.65,0.012048192771084338
82785,283.15,0.025510204081632654
82785,341.8,0.025510204081632654
82785,321.45,0.01020408163265306
82785,21.41,0.02040816326530612
82785,51.4,0.00510204081632653
82785,766.94,0.02040816326530612
82785,133.28,0.02040816326530612
82785,34.39,0.02040816326530612
82785,20.5,0.02040816326530612
82785,85.51,0.015306122448979591
82785,2264.2,0.015306122448979591
82785,0.0,0.5102040816326531
82785,215.5,0.025510204081632654
82785,101.11,0.01020408163265306
82785,38.66,0.030612244897959183
82785,121.58,0.025510204081632654
82785,73.98,0.00510204081632653
82785,150.0,0.02040816326530612
82785,1774.99,0.01020408163265306
82785,2255.28,0.02040816326530612
82785,69.34,0.01020408163265306
82785,4.0,0.025510204081632654
82785,92.42,0.02040816326530612
82785,6.89,0.02040816326530612
82785,70.59,0.025510204081632654
82785,5.87,0.015306122448979591
82785,209.45,0.00510204081632653
82785,201.64,0.02040816326530612
82787,0.0,0.7407407407407407
82787,766.94,0.07407407407407407
82787,51.4,0.018518518518518517
82787,6.55,0.07407407407407407
82787,37.65,0.09259259259259259
64640,30.66,0.5
64640,273.88,0.3333333333333333
64640,51.94,0.16666666666666666
99199Rx,4.11,0.003257328990228013
99199Rx,67.5,0.004071661237785016
99199Rx,136.92,0.0016286644951140066
99199Rx,6.66,0.006514657980456026
99199Rx,13.85,0.003257328990228013
99199Rx,7.35,0.003257328990228013
99199Rx,0.0,0.7939739413680782
99199Rx,35.1,0.004071661237785016
99199Rx,3.09,0.003257328990228013
99199Rx,14.33,0.013029315960912053
99199Rx,2.9,0.0008143322475570033
99199Rx,101.94,0.004071661237785016
99199Rx,5.08,0.0016286644951140066
99199Rx,3.0,0.010586319218241042
99199Rx,6.0,0.0008143322475570033
99199Rx,10.65,0.003257328990228013
99199Rx,2.7,0.0008143322475570033
99199Rx,8.13,0.009771986970684038
99199Rx,8.1,0.0016286644951140066
99199Rx,10.0,0.004071661237785016
99199Rx,48.75,0.004071661237785016
99199Rx,5.4,0.004071661237785016
99199Rx,4.0,0.0024429967426710096
99199Rx,5.7,0.0024429967426710096
99199Rx,8.9,0.0008143322475570033
99199Rx,11.6,0.003257328990228013
99199Rx,0.01,0.010586319218241042
99199Rx,16.76,0.003257328990228013
99199Rx,1.75,0.003257328990228013
99199Rx,20.28,0.004071661237785016
99199Rx,128.99,0.003257328990228013
99199Rx,1.72,0.003257328990228013
99199Rx,3.75,0.0008143322475570033
99199Rx,44.8,0.004071661237785016
99199Rx,10.1,0.0016286644951140066
99199Rx,15.32,0.003257328990228013
99199Rx,12.06,0.0016286644951140066
99199Rx,132.65,0.004071661237785016
99199Rx,3.07,0.005700325732899023
99199Rx,9.04,0.003257328990228013
99199Rx,3.63,0.006514657980456026
99199Rx,-202.0,0.006514657980456026
99199Rx,21.6,0.0008143322475570033
99199Rx,9.85,0.003257328990228013
99199Rx,3.05,0.003257328990228013
99199Rx,15.12,0.003257328990228013
99199Rx,28.1,0.0016286644951140066
99199Rx,1380.73,0.004071661237785016
99199Rx,9.63,0.003257328990228013
99199Rx,28.5,0.0008143322475570033
99199Rx,5.76,0.0016286644951140066
99199Rx,5.5,0.0008143322475570033
99199Rx,22.28,0.0008143322475570033
99199Rx,14.6,0.0008143322475570033
99199Rx,6.87,0.003257328990228013
99199Rx,49.5,0.0016286644951140066
99199Rx,2.05,0.003257328990228013
99199Rx,4.92,0.006514657980456026
99199Rx,82.81,0.004071661237785016
99199Rx,6.2,0.0008143322475570033
305Rx,0.0,0.7
305Rx,8.77,0.15
305Rx,24.01,0.15
11000Rx,40.0,1.0
81479,1710.64,0.01948051948051948
81479,5428.56,0.03896103896103896
81479,3500.0,0.032467532467532464
81479,0.0,0.7792207792207793
81479,680.0,0.1038961038961039
81479,138.62,0.025974025974025976
86318,42.01,0.023809523809523808
86318,0.0,0.7142857142857143
86318,469.43,0.09523809523809523
86318,95.97,0.047619047619047616
86318,23.16,0.11904761904761904
70110Rx,0.0,1.0
86316,0.0,1.0
0370,1802.38,0.0136986301369863
0370,-3681.59,0.0136986301369863
0370,859.19,0.0136986301369863
0370,0.0,0.6164383561643836
0370,235.81,0.0410958904109589
0370,-19001.27,0.0136986301369863
0370,-13920.03,0.0136986301369863
0370,-8137.11,0.0136986301369863
0370,-696.51,0.0136986301369863
0370,91.74,0.0136986301369863
0370,-2808.0,0.0684931506849315
0370,-22070.11,0.0273972602739726
0370,-11598.9,0.0136986301369863
0370,-4243.52,0.0136986301369863
0370,-215.66,0.0136986301369863
0370,-18430.48,0.0273972602739726
0370,1702.04,0.0684931506849315
0371,2586.0,1.0
26055Rx,0.0,0.84
26055Rx,1.99,0.16
93268,0.0,0.22580645161290322
93268,226.55,0.12903225806451613
93268,16.57,0.16129032258064516
93268,27.14,0.1935483870967742
93268,478.7,0.16129032258064516
93268,31.9,0.12903225806451613
J8597,1285.09,1.0
L3040Rx,0.0,0.8571428571428571
L3040Rx,11.73,0.07142857142857142
L3040Rx,4.0,0.07142857142857142
5799,0.0,1.0
8742790,193.65,1.0
G0202TCRx,0.0,1.0
U636,2700.95,0.002347417840375587
U636,351.99,0.008215962441314555
U636,715.76,0.014084507042253521
U636,0.0,0.8086854460093896
U636,87.11,0.0011737089201877935
U636,623.86,0.0035211267605633804
U636,2729.28,0.007042253521126761
U636,2126.35,0.007042253521126761
U636,3075.0,0.018779342723004695
U636,2535.6,0.0011737089201877935
U636,1759.18,0.0011737089201877935
U636,354.84,0.005868544600938967
U636,2831.85,0.002347417840375587
U636,166.73,0.008215962441314555
U636,686.53,0.0011737089201877935
U636,2371.31,0.018779342723004695
U636,49.27,0.0011737089201877935
U636,633.43,0.008215962441314555
U636,1533.62,0.005868544600938967
U636,3100.55,0.009389671361502348
U636,1265.29,0.01643192488262911
U636,2305.15,0.011737089201877934
U636,695.24,0.008215962441314555
U636,1490.79,0.002347417840375587
U636,475.88,0.0011737089201877935
U636,3735.24,0.007042253521126761
U636,1377.24,0.018779342723004695
U637,140.87,0.15384615384615385
U637,0.0,0.8461538461538461
59400Rx,0.0,1.0
172630,197.94,1.0
93272Rx,0.0,0.8333333333333334
93272Rx,122.08,0.16666666666666666
23600,0.0,1.0
73562TC,0.0,1.0
90723Rx,0.0,1.0
11406,0.0,0.9411764705882353
11406,244.8,0.058823529411764705
L3933,0.0,0.5555555555555556
L3933,58.31,0.16666666666666666
L3933,237.65,0.05555555555555555
L3933,25.98,0.2222222222222222
11403,66.0,0.018518518518518517
11403,14.66,0.037037037037037035
11403,429.76,0.037037037037037035
11403,13.75,0.037037037037037035
11403,0.0,0.6666666666666666
11403,317.46,0.05555555555555555
11403,607.0,0.037037037037037035
11403,301.31,0.1111111111111111
11402,119.38,0.038461538461538464
11402,1009.29,0.007692307692307693
11402,270.83,0.007692307692307693
11402,43.91,0.03076923076923077
11402,1275.85,0.038461538461538464
11402,46.78,0.046153846153846156
11402,0.0,0.4461538461538462
11402,36.48,0.015384615384615385
11402,21.21,0.023076923076923078
11402,435.79,0.038461538461538464
11402,52.73,0.007692307692307693
11402,538.97,0.023076923076923078
11402,123.91,0.038461538461538464
11402,81.56,0.03076923076923077
11402,317.16,0.015384615384615385
11402,555.2,0.038461538461538464
11402,35.39,0.03076923076923077
11402,28.4,0.06153846153846154
11402,63.9,0.015384615384615385
11402,473.13,0.015384615384615385
11402,78.32,0.03076923076923077
11401,476.31,0.022222222222222223
11401,33.77,0.022222222222222223
11401,356.96,0.008888888888888889
11401,430.02,0.017777777777777778
11401,192.95,0.017777777777777778
11401,1275.85,0.022222222222222223
11401,0.0,0.6622222222222223
11401,228.03,0.017777777777777778
11401,690.0,0.022222222222222223
11401,63.47,0.013333333333333334
11401,21.33,0.017777777777777778
11401,106.53,0.03111111111111111
11401,584.0,0.017777777777777778
11401,29.39,0.022222222222222223
11401,72.2,0.02666666666666667
11401,262.5,0.017777777777777778
11401,555.2,0.022222222222222223
11401,233.76,0.008888888888888889
11401,373.71,0.008888888888888889
11400,259.47,0.0379746835443038
11400,0.0,0.4810126582278481
11400,7.39,0.05063291139240506
11400,429.58,0.10126582278481013
11400,259.0,0.0379746835443038
11400,584.0,0.05063291139240506
11400,206.0,0.06329113924050633
11400,50.8,0.0759493670886076
11400,72.2,0.0759493670886076
11400,233.76,0.02531645569620253
U123,0.0,1.0
744208,0.0,1.0
64615Rx,6.93,0.125
64615Rx,3.98,0.125
64615Rx,0.0,0.375
64615Rx,33.14,0.125
64615Rx,1.61,0.125
64615Rx,0.41,0.125
830208,0.0,1.0
09935Rx,5.49,0.000925925925925926
09935Rx,0.0,0.9027777777777778
09935Rx,5.22,0.000925925925925926
09935Rx,3.1,0.001851851851851852
09935Rx,4.33,0.001851851851851852
09935Rx,10.65,0.000925925925925926
09935Rx,9.51,0.006481481481481481
09935Rx,1.83,0.001851851851851852
09935Rx,20.0,0.005555555555555556
09935Rx,4.7,0.001851851851851852
09935Rx,48.39,0.000925925925925926
09935Rx,-135.47,0.006481481481481481
09935Rx,9.1,0.001851851851851852
09935Rx,10.1,0.000925925925925926
09935Rx,8.44,0.000925925925925926
09935Rx,3.69,0.000925925925925926
09935Rx,103.29,0.006481481481481481
09935Rx,40.6,0.000925925925925926
09935Rx,5.2,0.001851851851851852
09935Rx,7.09,0.001851851851851852
09935Rx,5.34,0.001851851851851852
09935Rx,8.69,0.000925925925925926
09935Rx,5.0,0.000925925925925926
09935Rx,5.17,0.003703703703703704
09935Rx,9.79,0.000925925925925926
09935Rx,40.06,0.002777777777777778
09935Rx,10.13,0.001851851851851852
09935Rx,3.94,0.012962962962962963
09935Rx,22.63,0.003703703703703704
09935Rx,6.88,0.006481481481481481
09935Rx,229.92,0.000925925925925926
09935Rx,22.2,0.003703703703703704
09935Rx,8.94,0.000925925925925926
09935Rx,22.7,0.000925925925925926
09935Rx,2.05,0.001851851851851852
09935Rx,2.26,0.006481481481481481
09935Rx,1.24,0.000925925925925926
N999,0.0,1.0
D5730,0.0,1.0
83900Rx,0.0,1.0
U450,1033.06,0.008088978766430738
U450,1605.97,0.006066734074823054
U450,117.16,0.004044489383215369
U450,351.99,0.007077856420626896
U450,715.76,0.006066734074823054
U450,0.0,0.7724974721941354
U450,1395.64,0.0020222446916076846
U450,972.18,0.003033367037411527
U450,2429.0,0.0010111223458038423
U450,100.0,0.00910010111223458
U450,140.87,0.0010111223458038423
U450,411.81,0.0020222446916076846
U450,978.95,0.0010111223458038423
U450,15583.8,0.007077856420626896
U450,3985.74,0.00910010111223458
U450,2535.6,0.0010111223458038423
U450,4609.3,0.005055611729019211
U450,125.0,0.019211324570273004
U450,669.56,0.0010111223458038423
U450,936.87,0.005055611729019211
U450,1323.78,0.0010111223458038423
U450,1184.19,0.004044489383215369
U450,385.37,0.006066734074823054
U450,3100.55,0.008088978766430738
U450,1265.29,0.028311425682507583
U450,1741.75,0.0020222446916076846
U450,365.28,0.004044489383215369
U450,227.24,0.0010111223458038423
U450,470.16,0.004044489383215369
U450,1335.0,0.010111223458038422
U450,2305.15,0.005055611729019211
U450,695.24,0.014155712841253791
U450,1490.79,0.003033367037411527
U450,475.88,0.0010111223458038423
U450,2700.95,0.0010111223458038423
U450,1321.29,0.006066734074823054
U450,134.31,0.0010111223458038423
U450,3735.24,0.003033367037411527
U450,1377.24,0.020222446916076844
U450,614.52,0.006066734074823054
U983,0.0,0.6666666666666666
U983,25.0,0.3333333333333333
Q4020Rx,0.0,1.0
U981,1033.06,0.21621621621621623
U981,0.0,0.5675675675675675
U981,470.16,0.10810810810810811
U981,365.28,0.10810810810810811
U987,0.0,1.0
U456,0.0,1.0
J0461,0.0,0.875
J0461,1517.17,0.125
90690,0.0,0.7647058823529411
90690,340.0,0.23529411764705882
90696,-11.23,0.005847953216374269
90696,0.0,0.9649122807017544
90696,5.17,0.02046783625730994
90696,25.0,0.008771929824561403
90698,0.0,0.985663082437276
90698,230.0,0.014336917562724014
74176,10.22,0.0077279752704791345
74176,87.38,0.0061823802163833074
74176,1658.41,0.0061823802163833074
74176,9.38,0.010819165378670788
74176,0.0,0.6908809891808346
74176,12.59,0.02009273570324575
74176,247.08,0.0030911901081916537
74176,280.72,0.0061823802163833074
74176,259.2,0.00927357032457496
74176,115.77,0.00463678516228748
74176,6.3,0.0061823802163833074
74176,507.86,0.0015455950540958269
74176,250.0,0.0015455950540958269
74176,8.57,0.0015455950540958269
74176,27.99,0.0061823802163833074
74176,158.2,0.0030911901081916537
74176,10.8,0.0061823802163833074
74176,384.6,0.00463678516228748
74176,86.12,0.0061823802163833074
74176,201.72,0.0030911901081916537
74176,152.1,0.0030911901081916537
74176,24.98,0.0015455950540958269
74176,26.25,0.00463678516228748
74176,24.71,0.0030911901081916537
74176,165.84,0.0061823802163833074
74176,142.21,0.0061823802163833074
74176,125.92,0.00927357032457496
74176,169.99,0.0015455950540958269
74176,176.36,0.00463678516228748
74176,19.11,0.0015455950540958269
74176,1245.0,0.0077279752704791345
74176,387.06,0.0061823802163833074
74176,35.54,0.00463678516228748
74176,35.33,0.00463678516228748
74176,874.73,0.0030911901081916537
74176,174.09,0.00463678516228748
74176,8.61,0.0015455950540958269
74176,374.08,0.0015455950540958269
74176,30.4,0.0030911901081916537
74176,238.92,0.0077279752704791345
74176,1028.48,0.00463678516228748
74176,384.63,0.0015455950540958269
74176,17.38,0.0061823802163833074
74176,245.64,0.0030911901081916537
74176,24.8,0.010819165378670788
74176,170.34,0.00463678516228748
74176,15.7,0.0061823802163833074
74176,93.82,0.0030911901081916537
74176,762.18,0.0030911901081916537
74176,2324.8,0.0061823802163833074
74176,1874.06,0.0030911901081916537
74176,761.88,0.00463678516228748
74176,251.37,0.0077279752704791345
74176,148.7,0.0061823802163833074
74176,180.87,0.00927357032457496
74176,132.8,0.0077279752704791345
74176,123.77,0.0061823802163833074
74176,29.58,0.00463678516228748
74176,708.41,0.0061823802163833074
