From_CPT,To_CPT,Probability
Y4010,Y4030,0.012089810017271158
Y4010,Y4020,0.19861830742659758
Y4010,Rx,0.0051813471502590676
Y4010,Y3200,0.0034542314335060447
Y4010,Y2780,0.0034542314335060447
Y4010,Y4010,0.35233160621761656
Y4010,END_STATE,0.3920552677029361
Y4010,Y3000,0.017271157167530225
99199,99213,0.0013623978201634877
99199,G0202,0.017711171662125342
99199,83036,0.0013623978201634877
99199,99214,0.004087193460490463
99199,84443,0.004087193460490463
99199,Rx,0.01226158038147139
99199,END_STATE,0.5408719346049047
99199,Y3000,0.0013623978201634877
99199,97140,0.004087193460490463
99199,98941,0.0013623978201634877
99199,86592,0.009536784741144414
99199,83912,0.006811989100817439
99199,80061,0.004087193460490463
99199,92015,0.013623978201634877
99199,92014,0.005449591280653951
99199,83891,0.006811989100817439
99199,84153,0.004087193460490463
99199,A4557,0.0013623978201634877
99199,77052,0.014986376021798364
99199,99202,0.0013623978201634877
99199,99204,0.0027247956403269754
99199,V2025,0.0013623978201634877
99199,Y4030,0.0013623978201634877
99199,86850,0.006811989100817439
99199,83001,0.004087193460490463
99199,99173,0.005449591280653951
99199,99199,0.279291553133515
99199,D7230,0.0027247956403269754
99199,97012,0.0027247956403269754
99199,80053,0.005449591280653951
99199,80050,0.005449591280653951
99199,85025,0.004087193460490463
99199,82306,0.0013623978201634877
99199,97110,0.004087193460490463
99199,92004,0.004087193460490463
99199,97014,0.0013623978201634877
99199,92310,0.010899182561307902
90648,90681,0.012711864406779662
90648,90744,0.01694915254237288
90648,90633,0.0423728813559322
90648,99420,0.01694915254237288
90648,90648,0.012711864406779662
90648,90471,0.1440677966101695
90648,90700,0.09745762711864407
90648,90707,0.01694915254237288
90648,99392,0.08898305084745763
90648,90723,0.029661016949152543
90648,90461,0.05084745762711865
90648,END_STATE,0.1694915254237288
90648,90460,0.11440677966101695
90648,90716,0.00423728813559322
90648,90670,0.05084745762711865
90648,96110,0.00423728813559322
90648,90473,0.03389830508474576
90648,90472,0.09322033898305085
90649,99212,0.00043535045711797995
90649,99213,0.01872006965607314
90649,Q0091,0.0017414018284719198
90649,99211,0.0060949063996517195
90649,9921225,0.0017414018284719198
90649,99214,0.0030474531998258597
90649,9921325,0.00130605137135394
90649,84443,0.00043535045711797995
90649,99395,0.006965607313887679
90649,99394,0.04658249891162386
90649,99393,0.00043535045711797995
90649,S0612,0.00130605137135394
90649,END_STATE,0.3291249455811929
90649,92551,0.00827165868524162
90649,Y3000,0.00043535045711797995
90649,96372,0.0034828036569438396
90649,90672,0.00478885502829778
90649,97802,0.00261210274270788
90649,A7005,0.00130605137135394
90649,90734,0.05528950805398346
90649,S0302,0.0017414018284719198
90649,85018,0.0034828036569438396
90649,WA061,0.00130605137135394
90649,90656,0.00957771005659556
90649,81002,0.00391815411406182
90649,81001,0.00130605137135394
90649,82465,0.00130605137135394
90649,90474,0.00130605137135394
90649,85013,0.00130605137135394
90649,90660,0.00522420548541576
90649,36416,0.0008707009142359599
90649,90473,0.0021767522855899
90649,90472,0.012189812799303439
90649,99203,0.0008707009142359599
90649,99173,0.0056595559425337396
90649,99385,0.0008707009142359599
90649,90716,0.0043535045711798
90649,92588,0.0008707009142359599
90649,90633,0.01828471919895516
90649,90471,0.21245102307357422
90649,90658,0.006965607313887679
90649,90654,0.00130605137135394
90649,WA018,0.00043535045711797995
90649,J1050,0.00130605137135394
90649,90733,0.00261210274270788
90649,99420,0.0034828036569438396
90649,90715,0.026556377884196777
90649,G0008,0.0017414018284719198
90649,90649,0.006965607313887679
90649,96110,0.0017414018284719198
90649,93000,0.0008707009142359599
90649,90460,0.1567261645624728
90649,90461,0.0060949063996517195
768568,END_STATE,0.6428571428571429
768568,768308,0.35714285714285715
694330,END_STATE,1.0
2954059,97140,1.0
70486,97001,0.0036496350364963502
70486,99213,0.010948905109489052
70486,70450,0.0364963503649635
70486,99204,0.014598540145985401
70486,99214,0.0036496350364963502
70486,76377,0.01824817518248175
70486,J2270,0.0072992700729927005
70486,Rx,0.010948905109489052
70486,99284,0.014598540145985401
70486,A9579,0.010948905109489052
70486,97110,0.0036496350364963502
70486,END_STATE,0.8102189781021898
70486,31231,0.014598540145985401
70486,72128,0.0072992700729927005
70486,70486,0.010948905109489052
70486,72125,0.0072992700729927005
70486,G8427,0.010948905109489052
70486,99243,0.0036496350364963502
70487,END_STATE,1.0
70480,END_STATE,0.8125
70480,96374,0.125
70480,Rx,0.03125
70480,70480,0.03125
70481,Q9967,1.0
91065,99211,0.07692307692307693
91065,G0206,0.038461538461538464
91065,99214,0.038461538461538464
91065,99215,0.038461538461538464
91065,Rx,0.07692307692307693
91065,91065,0.07692307692307693
91065,J3490,0.15384615384615385
91065,END_STATE,0.38461538461538464
91065,88305,0.038461538461538464
91065,85025,0.07692307692307693
364710,93971,1.0
7219626,E0143NU,1.0
A0384,869018,0.125
A0384,A0433,0.125
A0384,A0394,0.5
A0384,A0382,0.25
A0382,A0429,0.21428571428571427
A0382,A0394,0.09523809523809523
A0382,A0382,0.047619047619047616
A0382,A0422,0.023809523809523808
A0382,A0427,0.047619047619047616
A0382,A0425,0.35714285714285715
A0382,A0398,0.09523809523809523
A0382,END_STATE,0.11904761904761904
A0380,END_STATE,1.0
87101,99202,0.05555555555555555
87101,87070,0.1388888888888889
87101,END_STATE,0.6805555555555556
87101,87106,0.013888888888888888
87101,99396,0.013888888888888888
87101,73630,0.05555555555555555
87101,88305,0.041666666666666664
453780,END_STATE,0.9714285714285714
453780,99144,0.02857142857142857
27570,END_STATE,0.8
27570,01380,0.2
87102,99212,0.06779661016949153
87102,82679,0.05084745762711865
87102,87206,0.1016949152542373
87102,87070,0.13559322033898305
87102,84403,0.01694915254237288
87102,87205,0.11864406779661017
87102,87045,0.05084745762711865
87102,87046,0.05084745762711865
87102,87177,0.06779661016949153
87102,87116,0.0847457627118644
87102,P9045,0.03389830508474576
87102,87015,0.03389830508474576
87102,END_STATE,0.13559322033898305
87102,87106,0.05084745762711865
87107,87101,0.36363636363636365
87107,87102,0.18181818181818182
87107,87070,0.09090909090909091
87107,87205,0.36363636363636365
270930,735258,1.0
883128,END_STATE,1.0
67108,END_STATE,1.0
83615,88342,0.0058309037900874635
83615,99213,0.0014577259475218659
83615,83036,0.007288629737609329
83615,82977,0.023323615160349854
83615,84520,0.0029154518950437317
83615,99215,0.0014577259475218659
83615,Rx,0.0029154518950437317
83615,85007,0.004373177842565598
83615,J2405,0.004373177842565598
83615,83690,0.0029154518950437317
83615,J1200,0.0058309037900874635
83615,P9604,0.0029154518950437317
83615,80061,0.016034985422740525
83615,END_STATE,0.10495626822157435
83615,80197,0.0058309037900874635
83615,J9266,0.004373177842565598
83615,84075,0.008746355685131196
83615,82232,0.0014577259475218659
83615,84132,0.008746355685131196
83615,99214,0.014577259475218658
83615,80069,0.007288629737609329
83615,84450,0.011661807580174927
83615,80048,0.008746355685131196
83615,84402,0.004373177842565598
83615,83912,0.004373177842565598
83615,83721,0.007288629737609329
83615,A4248,0.004373177842565598
83615,83550,0.011661807580174927
83615,83735,0.04227405247813411
83615,81003,0.008746355685131196
83615,82728,0.004373177842565598
83615,84550,0.10787172011661808
83615,84478,0.004373177842565598
83615,82550,0.004373177842565598
83615,82607,0.007288629737609329
83615,82040,0.030612244897959183
83615,82378,0.0014577259475218659
83615,36415,0.026239067055393587
83615,0335,0.007288629737609329
83615,J9100,0.0014577259475218659
83615,82248,0.01749271137026239
83615,36592,0.011661807580174927
83615,84439,0.0014577259475218659
83615,84403,0.0058309037900874635
83615,85730,0.004373177842565598
83615,84436,0.0014577259475218659
83615,86850,0.0014577259475218659
83615,A4222N,0.0029154518950437317
83615,82465,0.023323615160349854
83615,96415,0.0014577259475218659
83615,J9370,0.008746355685131196
83615,82043,0.007288629737609329
83615,82565,0.004373177842565598
83615,80053,0.06997084548104957
83615,85025,0.09766763848396501
83615,96372,0.0014577259475218659
83615,85027,0.0029154518950437317
83615,84100,0.052478134110787174
83615,0761,0.0029154518950437317
83615,83921,0.007288629737609329
83615,86141,0.007288629737609329
83615,80076,0.011661807580174927
83615,83540,0.02040816326530612
83615,82670,0.0014577259475218659
83615,82247,0.01020408163265306
83615,86803,0.0014577259475218659
83615,76705,0.004373177842565598
83615,85651,0.0014577259475218659
83615,84460,0.008746355685131196
83615,84484,0.007288629737609329
83615,83498,0.0029154518950437317
83615,84702,0.0058309037900874635
83615,J8499,0.0058309037900874635
83615,0510,0.04664723032069971
83615,83883,0.0014577259475218659
883127,883057,1.0
A9150,END_STATE,0.38461538461538464
A9150,98940,0.3076923076923077
A9150,26770,0.15384615384615385
A9150,99214,0.15384615384615385
23500,END_STATE,0.5833333333333334
23500,99283,0.16666666666666666
23500,99203,0.1388888888888889
23500,73000,0.1111111111111111
27618,END_STATE,1.0
27610,END_STATE,0.3333333333333333
27610,27607,0.6666666666666666
E0443,END_STATE,1.0
1002,END_STATE,0.041666666666666664
1002,1002,0.9583333333333334
B4155,END_STATE,0.8108108108108109
B4155,B4035,0.05405405405405406
B4155,B4160,0.13513513513513514
31233,END_STATE,1.0
B4157,END_STATE,1.0
31231,31575,0.009615384615384616
31231,99213,0.0673076923076923
31231,99203,0.11057692307692307
31231,99205,0.004807692307692308
31231,99204,0.03365384615384615
31231,99214,0.08653846153846154
31231,Rx,0.02403846153846154
31231,69433,0.019230769230769232
31231,Y3060,0.004807692307692308
31231,86021,0.019230769230769232
31231,END_STATE,0.5
31231,31231,0.004807692307692308
31231,G8447,0.03365384615384615
31231,30901,0.019230769230769232
31231,70486,0.009615384615384616
31231,99244,0.004807692307692308
31231,00160,0.004807692307692308
31231,99243,0.019230769230769232
31231,92557,0.02403846153846154
B4150,END_STATE,0.7777777777777778
B4150,A4213,0.14814814814814814
B4150,B4035,0.07407407407407407
B4153,END_STATE,1.0
B4152,END_STATE,0.7857142857142857
B4152,S9343,0.21428571428571427
29105,99213,0.10416666666666667
29105,A4565,0.08333333333333333
29105,99214,0.0625
29105,Q4018,0.14583333333333334
29105,Q4017,0.0625
29105,99283,0.14583333333333334
29105,73130,0.08333333333333333
29105,Rx,0.020833333333333332
29105,99284,0.0625
29105,73090,0.020833333333333332
29105,73070,0.0625
29105,END_STATE,0.14583333333333334
76885,END_STATE,1.0
770028,END_STATE,1.0
76880,END_STATE,1.0
76881,20612,0.056338028169014086
76881,20610,0.07042253521126761
76881,99204,0.028169014084507043
76881,73564,0.028169014084507043
76881,76942,0.08450704225352113
76881,J7325,0.07042253521126761
76881,END_STATE,0.5352112676056338
76881,L3000,0.056338028169014086
76881,73030,0.04225352112676056
76881,76700,0.028169014084507043
76882,99213,0.046153846153846156
76882,99203,0.12307692307692308
76882,97140,0.007692307692307693
76882,76882,0.16923076923076924
76882,77051,0.015384615384615385
76882,76942,0.03076923076923077
76882,Rx,0.007692307692307693
76882,20610,0.038461538461538464
76882,97110,0.007692307692307693
76882,99245,0.007692307692307693
76882,END_STATE,0.4461538461538462
76882,73630,0.05384615384615385
76882,20553,0.015384615384615385
76882,93971,0.015384615384615385
76882,J1030,0.007692307692307693
76882,75571,0.007692307692307693
Y3350,Y2600,0.04929577464788732
Y3350,Y3350,0.10915492957746478
Y3350,Y5100,0.06338028169014084
Y3350,Y2720,0.056338028169014086
Y3350,Y4100,0.017605633802816902
Y3350,Y2500,0.0035211267605633804
Y3350,Y7610,0.07746478873239436
Y3350,Y2580,0.03169014084507042
Y3350,Y2510,0.007042253521126761
Y3350,Y3310,0.017605633802816902
Y3350,Y9400,0.01056338028169014
Y3350,END_STATE,0.04929577464788732
Y3350,Y3610,0.017605633802816902
Y3350,Y6360,0.4471830985915493
Y3350,Y3900,0.017605633802816902
Y3350,Y3000,0.02464788732394366
82055,85610,0.007978723404255319
82055,80196,0.010638297872340425
82055,99214,0.0026595744680851063
82055,Rx,0.0026595744680851063
82055,80154,0.04521276595744681
82055,83690,0.007978723404255319
82055,END_STATE,0.05585106382978723
82055,80100,0.0026595744680851063
82055,80101,0.1196808510638298
82055,82646,0.010638297872340425
82055,82649,0.005319148936170213
82055,81005,0.02925531914893617
82055,83992,0.0425531914893617
82055,81003,0.005319148936170213
82055,36415,0.007978723404255319
82055,U250,0.0026595744680851063
82055,84311,0.005319148936170213
82055,83805,0.007978723404255319
82055,G0431,0.007978723404255319
82055,83840,0.02925531914893617
82055,85025,0.0425531914893617
82055,80053,0.015957446808510637
82055,82570,0.031914893617021274
82055,71250,0.0026595744680851063
82055,82205,0.04521276595744681
82055,82145,0.3484042553191489
82055,99284,0.007978723404255319
82055,83925,0.031914893617021274
82055,82492,0.010638297872340425
82055,83986,0.005319148936170213
82055,93005,0.007978723404255319
82055,80299,0.0026595744680851063
82055,82520,0.02127659574468085
82055,83605,0.015957446808510637
77334,77263,0.1016949152542373
77334,77334,0.03389830508474576
77334,77336,0.06779661016949153
77334,77300,0.1694915254237288
77334,77280,0.01694915254237288
77334,77290,0.11864406779661017
77334,77427,0.03389830508474576
77334,77014,0.03389830508474576
77334,77414,0.06779661016949153
77334,END_STATE,0.3559322033898305
92260,END_STATE,1.0
95941,95939,0.4583333333333333
95941,95938,0.4583333333333333
95941,95861,0.08333333333333333
V5264,V5264,0.5
V5264,END_STATE,0.5
V5267,V5130,1.0
V5260,END_STATE,1.0
V5261,END_STATE,0.4375
V5261,V5130,0.0625
V5261,V5020,0.3125
V5261,V5261,0.15625
V5261,92557,0.03125
S5012,0260,1.0
L0984,L1200,1.0
77280,77014,0.25
77280,77261,0.25
77280,77427,0.16666666666666666
77280,77416,0.16666666666666666
77280,77334,0.16666666666666666
26565,END_STATE,1.0
92082,92133,0.031746031746031744
92082,99202,0.031746031746031744
92082,99214,0.047619047619047616
92082,2027F,0.015873015873015872
92082,Rx,0.015873015873015872
92082,92250,0.15873015873015872
92082,92015,0.06349206349206349
92082,END_STATE,0.5714285714285714
92082,95930,0.06349206349206349
92083,99212,0.0200445434298441
92083,99213,0.0400890868596882
92083,99214,0.035634743875278395
92083,87081,0.0022271714922048997
92083,Rx,0.015590200445434299
92083,77003,0.0022271714922048997
92083,90806,0.0022271714922048997
92083,END_STATE,0.46993318485523383
92083,92250,0.04899777282850779
92083,97140,0.0022271714922048997
92083,92225LT,0.0022271714922048997
92083,92015,0.026726057906458798
92083,92014,0.0467706013363029
92083,92012,0.031180400890868598
92083,64483,0.0022271714922048997
92083,92225,0.008908685968819599
92083,99204,0.015590200445434299
92083,92285,0.011135857461024499
92083,76510,0.011135857461024499
92083,76514,0.0334075723830735
92083,99199,0.0022271714922048997
92083,U510,0.0022271714922048997
92083,92133,0.11358574610244988
92083,92134,0.004454342984409799
92083,92135,0.008908685968819599
92083,92083,0.008908685968819599
92083,09935,0.0022271714922048997
92083,92004,0.0066815144766146995
92083,510,0.0022271714922048997
92083,92020,0.017817371937639197
92083,92310,0.0022271714922048997
92081,92260,0.05714285714285714
