From_CPT,To_CPT,Probability
99203,72040,0.003683241252302026
99203,73630,0.014732965009208104
99203,90461,0.001841620626151013
99203,87480,0.001841620626151013
99203,93000,0.003683241252302026
99203,90460,0.003683241252302026
99203,45380,0.003683241252302026
99202,G0202,0.012605042016806723
99202,G0206,0.004201680672268907
99202,99213,0.07142857142857142
99202,72146,0.004201680672268907
99202,73650,0.004201680672268907
99202,99395,0.008403361344537815
99202,99145,0.004201680672268907
99202,99392,0.004201680672268907
99202,END_STATE,0.025210084033613446
99202,17004,0.004201680672268907
99202,92557,0.004201680672268907
99202,L4396,0.004201680672268907
99202,98941,0.029411764705882353
99202,98940,0.02100840336134454
99202,98942,0.004201680672268907
99202,76801,0.004201680672268907
99202,87880,0.01680672268907563
99202,81002,0.004201680672268907
99202,Y4030,0.004201680672268907
99202,46320,0.008403361344537815
99202,73660,0.008403361344537815
99202,99382,0.004201680672268907
99202,81025,0.004201680672268907
99202,88311,0.004201680672268907
99202,97012,0.004201680672268907
99202,90633,0.004201680672268907
99202,97014,0.004201680672268907
99202,11100,0.012605042016806723
99202,90473,0.004201680672268907
99202,73090,0.01680672268907563
99202,26160,0.004201680672268907
99202,20612,0.004201680672268907
99202,73564,0.004201680672268907
99202,84443,0.004201680672268907
99202,73560,0.004201680672268907
99202,26720,0.008403361344537815
99202,S0612,0.004201680672268907
99202,21210,0.004201680672268907
99202,88304,0.004201680672268907
99202,88305,0.02100840336134454
99202,S9088,0.008403361344537815
99202,97140,0.004201680672268907
99202,80048,0.004201680672268907
99202,95120,0.004201680672268907
99202,J1100,0.004201680672268907
99202,99051,0.01680672268907563
99202,99203,0.025210084033613446
99202,99202,0.025210084033613446
99202,99204,0.01680672268907563
99202,86780,0.004201680672268907
99202,72070,0.004201680672268907
99202,80053,0.004201680672268907
99202,80050,0.004201680672268907
99202,99283,0.004201680672268907
99202,97035,0.004201680672268907
99202,12001,0.004201680672268907
99202,90656,0.004201680672268907
99202,G8420,0.004201680672268907
99202,99202Rx,0.21428571428571427
99202,99212,0.025210084033613446
99202,72080,0.004201680672268907
99202,99214,0.02100840336134454
99202,73110,0.004201680672268907
99202,87086,0.008403361344537815
99202,90805,0.004201680672268907
99202,07250,0.004201680672268907
99202,A7031N,0.004201680672268907
99202,72170,0.004201680672268907
99202,J1040,0.004201680672268907
99202,90649,0.008403361344537815
99202,17110,0.029411764705882353
