From_CPT,To_CPT,Probability
After1972_S9083Rx,After1972_97110,0.25
Before1972_46080,Before1972_46080Rx,1.0
Before1972_D0220,Before1972_D2392,0.014285714285714285
Before1972_D0220,Before1972_D2391,0.014285714285714285
Before1972_D0220,Before1972_D3320,0.02857142857142857
Before1972_D0220,Before1972_D1330,0.05714285714285714
Before1972_D0220,END_STATE,0.04285714285714286
Before1972_D0220,Before1972_36415,0.014285714285714285
Before1972_D0220,Before1972_D0150,0.014285714285714285
Before1972_D0220,Before1972_D4342,0.014285714285714285
Before1972_D0220,Before1972_D2332,0.04285714285714286
Before1972_D0220,Before1972_D9110,0.014285714285714285
Before1972_D0220,Before1972_D3330,0.02857142857142857
Before1972_D0220,Before1972_D7140,0.04285714285714286
Before1972_D0220,Before1972_D1208,0.04285714285714286
Before1972_D0220,Before1972_D0220Rx,0.014285714285714285
Before1972_D0220,Before1972_D0274,0.07142857142857142
Before1972_D0220,Before1972_D0272,0.08571428571428572
Before1972_D0220,Before1972_D2950,0.02857142857142857
Before1972_D0220,Before1972_D1110,0.05714285714285714
Before1972_D0220,Before1972_D0210,0.014285714285714285
Before1972_D0220,Before1972_D0140,0.02857142857142857
Before1972_D0220,Before1972_D0230,0.22857142857142856
Before1972_D0220,Before1972_D4266,0.014285714285714285
Before1972_D0220,Before1972_D2750,0.014285714285714285
Before1972_D0220,Before1972_D0120,0.07142857142857142
Before1972_99212Rx,Before1972_80076,0.007751937984496124
Before1972_99212Rx,Before1972_99051,0.007751937984496124
Before1972_99212Rx,Before1972_99201,0.007751937984496124
Before1972_99212Rx,Before1972_99203,0.007751937984496124
Before1972_99212Rx,Before1972_99202,0.007751937984496124
Before1972_99212Rx,After1972_81000,0.007751937984496124
Before1972_99212Rx,END_STATE,0.015503875968992248
Before1972_99212Rx,Before1972_36415,0.007751937984496124
Before1972_99212Rx,Before1972_87880,0.015503875968992248
Before1972_99212Rx,Before1972_90471,0.007751937984496124
Before1972_99212Rx,Before1972_L3020,0.007751937984496124
Before1972_99212Rx,Before1972_90460,0.007751937984496124
Before1972_99212Rx,Before1972_84460,0.007751937984496124
Before1972_99212Rx,Before1972_99382,0.007751937984496124
Before1972_99212Rx,Before1972_98941,0.03875968992248062
Before1972_99212Rx,Before1972_99212Rx,0.5271317829457365
Before1972_99212Rx,Before1972_90658,0.015503875968992248
Before1972_99212Rx,Before1972_D7240,0.007751937984496124
Before1972_99212Rx,Before1972_99214,0.03875968992248062
Before1972_99212Rx,Before1972_99215,0.007751937984496124
Before1972_99212Rx,Before1972_99212,0.06201550387596899
Before1972_99212Rx,Before1972_99213,0.10077519379844961
Before1972_99212Rx,Before1972_U450,0.007751937984496124
Before1972_99212Rx,Before1972_99354,0.007751937984496124
Before1972_99212Rx,Before1972_G0103,0.007751937984496124
Before1972_99212Rx,Before1972_82306,0.007751937984496124
Before1972_99212Rx,Before1972_20610,0.007751937984496124
Before1972_99212Rx,Before1972_10040,0.007751937984496124
Before1972_99212Rx,Before1972_99393,0.007751937984496124
Before1972_99212Rx,Before1972_71020,0.007751937984496124
Before1972_99212Rx,Before1972_99395,0.007751937984496124
Before1972_99212Rx,Before1972_93010,0.007751937984496124
Before1972_71020Rx,Before1972_80061,0.08333333333333333
Before1972_71020Rx,Before1972_99233,0.08333333333333333
Before1972_71020Rx,Before1972_99212,0.08333333333333333
Before1972_71020Rx,Before1972_99213,0.08333333333333333
Before1972_71020Rx,Before1972_99204,0.08333333333333333
Before1972_71020Rx,Before1972_36415,0.08333333333333333
Before1972_71020Rx,Before1972_71020Rx,0.4166666666666667
Before1972_71020Rx,Before1972_93010,0.08333333333333333
Before1972_10040Rx,Before1972_10040Rx,0.75
Before1972_10040Rx,Before1972_10040,0.0625
Before1972_10040Rx,Before1972_99396,0.0625
Before1972_10040Rx,Before1972_90837,0.0625
Before1972_10040Rx,Before1972_99211,0.0625
Before1972_823108,Before1972_844398,0.3333333333333333
Before1972_823108,Before1972_823068,0.3333333333333333
Before1972_823108,Before1972_841008,0.3333333333333333
After1972_83631,After1972_82784,0.5
After1972_83631,After1972_87493,0.5
After1972_83630,After1972_87329,0.5
After1972_83630,After1972_85025,0.5
After1972_3008F,After1972_88175,0.25
After1972_3008F,After1972_1000F,0.25
After1972_3008F,After1972_84443,0.25
After1972_3008F,After1972_99213,0.25
Before1972_80048,Before1972_84481,0.018867924528301886
Before1972_80048,Before1972_93000,0.018867924528301886
Before1972_80048,Before1972_85025,0.07547169811320754
Before1972_80048,Before1972_36415,0.1320754716981132
Before1972_80048,Before1972_81003,0.018867924528301886
Before1972_80048,Before1972_81001,0.05660377358490566
Before1972_80048,Before1972_84403,0.018867924528301886
Before1972_80048,Before1972_J2785,0.018867924528301886
Before1972_80048,Before1972_84460,0.07547169811320754
Before1972_80048,Before1972_84703,0.018867924528301886
Before1972_80048,Before1972_86308,0.018867924528301886
Before1972_80048,Before1972_84443,0.05660377358490566
Before1972_80048,Before1972_82607,0.018867924528301886
Before1972_80048,Before1972_99285,0.018867924528301886
Before1972_80048,Before1972_88175,0.018867924528301886
Before1972_80048,Before1972_80061,0.03773584905660377
Before1972_80048,Before1972_99213,0.018867924528301886
